text,label,label_name
Tennis Star Novak Djokovic Wins Record Seventh Wimbledon Championship in Epic Match Against Rafael Nadal,1,Sports
Researchers Create Self-Healing Materials For Future Electronics,3,Sci/Tech
NBA star breaks record for most three-pointers made in a single season,1,Sports
E-commerce platform acquires several popular online marketplaces,2,Business
UFC 281: Israel Adesanya defeats Leon Edwards in highly anticipated title fight,1,Sports
European Union imposes new sanctions on Russian oligarchs,0,World
"Major airline merger approved, sparking concerns over competition and fares.",2,Business
Investors scramble as global trade tensions escalate,2,Business
International Monetary Fund Warns of Rising Debt Levels in Emerging Markets and Potential Economic Downturn,2,Business
Scientists create sustainable material that can replace fossil fuels in transportation.,3,Sci/Tech
Russia-Ukraine conflict enters new phase with increased military presence,0,World
NATO and Russia engage in tense diplomatic talks over Ukraine conflict,0,World
Amazon Announces Plans to Invest $10 Billion in New Cities and Infrastructure,2,Business
Major corporations pledge to reduce greenhouse gas emissions through new sustainability initiative,2,Business
Renowned entrepreneur announces new venture aimed at reducing plastic waste in oceans.,2,Business
China and Japan agree to restart talks on trade deal after months of stalemate,0,World
Golf's longest hole ever completed in a single stroke,1,Sports
Turkey's bid to join EU sparks controversy over human rights record,0,World
NASA's Perseverance rover discovers evidence of ancient lake on Mars.,3,Sci/Tech
LeBron James Becomes Youngest Player to Win NBA Finals MVP,1,Sports
Researchers develop groundbreaking material with potential to revolutionize electronics industry,3,Sci/Tech
China's economic growth slows down to lowest level in decade.,0,World
European Union announces new sanctions against Russia over Ukraine conflict,0,World
NFL's Top Free Agents Sign Contract Extensions with Their Current Teams,1,Sports
New retail store to open in historic downtown area.,2,Business
North Korea Announces Successful Intercontinental Ballistic Missile Test,0,World
EU announces ambitious plan to reduce greenhouse gas emissions by 50% by 2030.,0,World
Major Retailer Announces Plan to Invest $1 Billion in Sustainable Initiatives,2,Business
New medical device able to detect breast cancer at an early stage with high accuracy,3,Sci/Tech
China announces new economic stimulus package to boost growth,0,World
Scientists develop groundbreaking new material with unprecedented strength-to-weight ratio.,3,Sci/Tech
Researchers Create First Practical Synthetic Embryonic Stem Cells,3,Sci/Tech
"Scientists create world's smallest living organism, a microorganism that can survive in extreme conditions.",3,Sci/Tech
NASA Announces Plans to Return Humans to the Moon by 2025,3,Sci/Tech
Global health experts warn of emerging antimicrobial resistance crisis.,0,World
Crisis averted as Manchester United edges out Chelsea in Champions League qualifier,1,Sports
New report reveals alarming rise in global sea-levels due to climate change,0,World
International coalition launches massive rescue operation after devastating natural disaster.,0,World
Taliban says US-Taliban deal was 'fully respected' despite drone strike.,0,World
New retail technology set to disrupt traditional shopping experience,2,Business
NASA's latest spacecraft successfully lands on Mars after a 6-month journey.,3,Sci/Tech
US military launches drone strike in Somalia against al-Shabaab,0,World
New York Stock Exchange to Introduce New Trading Hours,2,Business
Local business owners protest new regulations affecting small businesses.,2,Business
Scientists at Google develop an AI system that can learn and adapt like humans in complex decision-making tasks.,3,Sci/Tech
NFL Team's New Quarterback Proves Himself as a Game-Changer,1,Sports
AI-Powered Chatbots Set to Replace Human Customer Service Representatives in Many Industries,2,Business
The NBA's 'Soft' Generation: Is There Still a Champion Among Us?,1,Sports
EU agrees on new plan to address climate change through carbon pricing,0,World
Global economy slows down due to US-China trade tensions,0,World
Liverpool makes surprise move for West Ham United star,1,Sports
Global COVID-19 cases pass 300 million mark according to latest reports,0,World
European Union introduces new rules to increase transparency in financial markets,2,Business
Top economists warn of potential economic downturn due to rising trade tensions.,2,Business
US and China hold high-stakes trade talks in Washington,0,World
UN General Assembly adopts resolution condemning US withdrawal from Iran nuclear deal.,0,World
Turkey Earthquake Death Toll Rises as Search Efforts Continue,0,World
Climate-related disasters claim thousands of lives in Africa this year,0,World
Global chip shortage affects production of electric vehicles and laptops.,3,Sci/Tech
Researchers discover new species of plant with remarkable healing properties,3,Sci/Tech
New Study Reveals Potential Cure for Alzheimer's Disease,3,Sci/Tech
UN chief urges calm as protests erupt over fuel price hikes,0,World
New retail law aims to curb e-commerce price gouging,2,Business
Global economic growth forecast revised upward by two percent.,2,Business
Belgian cyclist Wout Van Aert wins Tour de France after grueling mountain stages,1,Sports
Russia's President Vladimir Putin announces major shake-up in government,0,World
International Trade War Escalates Between Major Economic Powers,2,Business
Banking sector faces scrutiny over financial transparency.,2,Business
Innovation Hub to Create 1000 New Jobs and Attract International Talent,2,Business
New Study Reveals the Impact of Social Media on Consumer Spending Habits,2,Business
New Retail Technology Promises Enhanced Customer Experience,2,Business
New Study Reveals Link Between Air Pollution and Increased Risk of Chronic Diseases,0,World
Turkey and Greece reach deal on disputed island of Kastellorizo,0,World
Government announces new regulations to curb excessive spending by large corporations.,2,Business
New AI-powered tool helps doctors diagnose diseases more accurately,3,Sci/Tech
Major Airlift Operation Underway to Evacuate Refugees from Conflict Zone,0,World
UK PM faces backlash for handling of COVID-19 pandemic response,0,World
Ex-MLB player and current broadcaster David Justice faces lawsuit from former business partner,1,Sports
NFL draft picks and prospect grades: Where did the top prospects fall?,1,Sports
Researchers develop wearable device that can monitor vital signs without invasive procedures.,3,Sci/Tech
Global economic growth slows down in Q2 due to trade tensions,2,Business
Stock market sees significant gains as tech giants report record profits,2,Business
Football Team Signs High-Profile Free Agent,1,Sports
"Economic indicators show signs of recovery, despite recent downturns",2,Business
Regulatory bodies propose stricter standards for financial reporting to improve transparency.,2,Business
Tennis Stars Clash at US Open,1,Sports
US government unveils new regulations aimed at curbing corporate inflation,2,Business
EU and US Agree on Trade Deal,2,Business
A new era of open-source technology promises faster development and lower costs.,2,Business
EU imposes sanctions on Russian energy firms over Ukraine invasion,0,World
Rockets' Walker leads the charge as Astros take down Yankees,1,Sports
Dak Prescott Signs 4-Year Contract Extension with Cowboys,1,Sports
Pittsburgh Steelers Win Big Against Detroit Lions,1,Sports
Rising Star LeBron James Wins NBA Finals MVP Award for Seventh Time,1,Sports
New Study Reveals Link Between Remote Work and Productivity Growth,2,Business
UN votes to extend Syria ceasefire as talks falter,0,World
College football team's star quarterback suffers season-ending injury,1,Sports
Indian Cricketer Ravi Ashwin Retires From International Cricket After Heart Surgery,1,Sports
AI-powered system helps doctors diagnose diseases more accurately than human peers,3,Sci/Tech
Migrant Crisis in Mediterranean Continues as Sea Deaths Rise Alarmingly,0,World
SpaceX announces plan to send first all-civilian spaceflight to the moon,3,Sci/Tech
Colts' Quarterback Andrew Luck Announces Retirement,1,Sports
NASA's Perseverance rover discovers evidence of ancient lake on Mars.,3,Sci/Tech
Scientists discover new species of ancient human in South America,3,Sci/Tech
Millions of people demand an end to the Yemen war as warring parties gather for talks.,0,World
India and Pakistan agree to reduce tensions after decades of animosity,0,World
Breakthrough in gene editing technology leads to new possibilities for treating genetic disorders.,3,Sci/Tech
