text,label,label_name
"The action sequences were breathtaking, and the plot kept me on the edge of my seat.",1,Positive
Avoid this movie at all costs unless you enjoy watching paint dry.,0,Negative
This movie had zero originality and felt like a rehash of tired clichés.,0,Negative
This film is a prime example of how not to make a movie.,0,Negative
"The soundtrack was phenomenal, perfectly complementing the emotional journey of the story.",1,Positive
Abysmal acting and a predictable storyline made this movie a chore to watch.,0,Negative
"The performances were incredible, and the story was both heartwarming and thought-provoking.",1,Positive
I can't believe I paid money to see this train wreck.,0,Negative
The plot was nonsensical and the characters were completely unlikeable.,0,Negative
Don't waste your money on this cinematic disaster.,0,Negative
"The acting was superb, and the story kept me on the edge of my seat the entire time.",1,Positive
"A complete mess with bad writing, awful acting, and zero redeeming qualities.",0,Negative
A frustratingly dull film that fails to engage on any level.,0,Negative
A captivating and original story with unforgettable characters.,1,Positive
"The perfect blend of action, humor, and heart - a truly unforgettable experience.",1,Positive
"The worst movie I've ever seen, and I've seen some real stinkers.",0,Negative
A heartwarming and inspiring tale that will stay with you long after the credits roll.,1,Positive
"Heartwarming and hilarious, this film is a must-see for anyone looking for a feel-good experience.",1,Positive
I can't remember the last time I laughed so hard at a film. Pure entertainment from beginning to end.,1,Positive
"This movie is pure entertainment gold! Action-packed, funny, and full of heart.",1,Positive
A tedious and predictable mess that offers nothing new or exciting.,0,Negative
I've seen better movies made by amateur filmmakers.,0,Negative
This movie had no redeeming qualities whatsoever.,0,Negative
This movie is an insult to the very concept of storytelling.,0,Negative
The acting was wooden and the direction was unimaginative.,0,Negative
"The performances were incredible, and the story was both heartwarming and thought-provoking.",1,Positive
The stunning visuals and captivating story made for an unforgettable experience.,1,Positive
Avoid this film at all costs - it's an insult to cinema.,0,Negative
"This movie had me laughing from start to finish, a true comedy gem!",1,Positive
A hilarious and clever comedy that had me laughing out loud.,1,Positive
The characters are so well-developed and relatable. This movie will stay with you long after the credits roll.,1,Positive
Save yourself the trouble and don't watch this film. You'll thank me later.,0,Negative
A fresh and innovative take on a classic genre that is both entertaining and thought-provoking.,1,Positive
I wouldn't recommend this movie to my worst enemy.,0,Negative
I've seen better movies made by high school students.  Embarrassing.,0,Negative
"The acting was wooden, the special effects were laughable, and the story made no sense.",0,Negative
"The acting was wooden, the dialogue was awful, and the special effects were laughable.",0,Negative
Save your money and watch something else. You won't regret it.,0,Negative
"A must-see for fans of comedy, romance, and heartwarming stories.",1,Positive
"A truly captivating performance from the lead actor, I couldn't take my eyes off the screen.",1,Positive
Avoid this movie at all costs. It's one of the worst I've ever seen.,0,Negative
This movie was painfully boring and dragged on for far too long.,0,Negative
"The special effects were laughable, and the plot made no sense whatsoever.",0,Negative
"This movie should be banned from existence, it's that bad.",0,Negative
"The performances were incredible, and the story was both heartwarming and thought-provoking.",1,Positive
The visuals were breathtaking and the soundtrack was phenomenal. An unforgettable experience.,1,Positive
I was completely engrossed in the story and couldn't wait to see what happened next.,1,Positive
"This film felt like a chore to sit through, even at just an hour long.",0,Negative
This movie had me on the edge of my seat from start to finish! The plot twists were incredible.,1,Positive
"This film exceeded all my expectations - it's thought-provoking, entertaining, and beautifully made.",1,Positive
Save your money and avoid this film at all costs. You'll regret watching it.,0,Negative
I wasted two hours of my life on this cinematic disaster. Do yourself a favor and skip it.,0,Negative
"The chemistry between the lead actors was undeniable, making their love story truly believable and touching.",1,Positive
"This movie had it all: action, romance, comedy, and a heartwarming message. Loved it!",1,Positive
"Visually stunning and thought-provoking, this film is a must-see.",1,Positive
A visually stunning film with a powerful message that will stay with you long after the credits roll.,1,Positive
This movie had me on the edge of my seat from beginning to end!,1,Positive
"One of the worst films I've ever seen, I wouldn't recommend it to anyone.",0,Negative
The plot was nonsensical and the characters were unlikeable.,0,Negative
An unforgettable cinematic experience that I will cherish forever.,1,Positive
This movie is a must-see for anyone who enjoys clever writing and memorable characters.,1,Positive
This movie wasted my time and money. Don't make the same mistake.,0,Negative
This movie is an insult to cinema - don't bother.,0,Negative
This movie was a complete disaster from beginning to end.,0,Negative
I regret spending my money on this overpriced disappointment.,0,Negative
A heartwarming story with incredible characters. It left me feeling hopeful and inspired.,1,Positive
A heartwarming and inspiring film that will stay with you long after the credits roll.,1,Positive
This movie had me laughing out loud from start to finish.,1,Positive
"Boring, predictable, and utterly forgettable.",0,Negative
"This movie exceeded all my expectations, it's funny, heartwarming, and incredibly well-made.",1,Positive
